0.563491249	0.630407923	0.647346033	0.488979482	0.560501577	0.582286142	0.436068505	0.502487936
0.580344569	0.753623876	0.80683128	0.560486683	0.687396908	0.76631742	0.622860818	0.726241972
0.433064478	0.623103488	0.931243083	0.470469896	0.588888541	0.891036126	0.572220193	0.766364227
0.765947074	0.809255231	0.68411442	0.712439985	0.776020155	0.672904043	0.705851217	0.704300537
0.661416963	0.831600951	0.907559845	0.711286362	0.831234262	0.919358999	0.830113635	0.942558134
0.731111511	0.805076367	0.860910911	0.73690858	0.788821598	0.843709568	0.753878916	0.824008745
0.921759133	0.619887388	0.453754807	0.855406115	0.734913479	0.485096496	0.733334641	0.590069462
0.604121953	0.767299876	0.889900123	0.623606283	0.72855717	0.86614361	0.713582503	0.832911547
0.698196093	0.735172622	0.797001606	0.694496599	0.719411403	0.768426644	0.696514063	0.730904257
0.912197638	0.80367455	0.708982422	0.880233088	0.834624805	0.709791267	0.817346156	0.76909517
0.423663783	0.523525436	0.881271734	0.47423207	0.525975463	0.84887424	0.56278548	0.731173399
0.296360045	0.273883229	0.650811916	0.244869157	0.199020001	0.521431075	0.162660345	0.288663981
0.576753674	0.617265543	0.791103097	0.576272104	0.601218969	0.742459983	0.595037507	0.668734581
0.741682913	0.603865581	0.555634466	0.706073609	0.647699536	0.554539545	0.658178895	0.60280144
0.655272725	0.667368891	0.749170633	0.654271295	0.67526296	0.733023163	0.679696904	0.715217036
